Month,Precinct,CrimeName,CrimeCount
Mar,47,FELONY ASSAULT,1
Mar,47,HARRASSMENT 2,2
Mar,47,ROBBERY,1
Mar,48,ROBBERY,1
Mar,49,ASSAULT 3 AND RELATED OFFENSES,4
Mar,49,FELONY ASSAULT,2
Mar,52,FELONY ASSAULT,4
Mar,103,ASSAULT 3 AND RELATED OFFENSES,1
Mar,103,DISORDERLY CONDUCT,2
Mar,103,FELONY ASSAULT,1
Mar,103,HARRASSMENT 2,1
Mar,103,SEX CRIMES,1
Mar,107,ASSAULT 3 AND RELATED OFFENSES,1
Mar,107,FELONY ASSAULT,2
Mar,107,HARRASSMENT 2,1
Mar,107,ROBBERY,1
Mar,108,ASSAULT 3 AND RELATED OFFENSES,2
Mar,108,HARRASSMENT 2,2
Mar,108,OFF. AGNST PUB ORD SENSBLTY AND,1
Mar,108,OFFENSES AGAINST THE PERSON,2
Mar,108,ROBBERY,1
Mar,108,SEX CRIMES,1
Mar,110,ASSAULT 3 AND RELATED OFFENSES,1
Mar,110,FELONY ASSAULT,2
Mar,110,HARRASSMENT 2,2
Mar,110,MISCELLANEOUS PENAL LAW,1
Mar,110,OFFENSES AGAINST THE PERSON,1
Mar,110,ROBBERY,1
Mar,112,ASSAULT 3 AND RELATED OFFENSES,3
Mar,112,HARRASSMENT 2,3
Mar,112,ROBBERY,1
Mar,112,SEX CRIMES,1
Mar,114,ASSAULT 3 AND RELATED OFFENSES,1
Mar,114,HARRASSMENT 2,1
Mar,115,ASSAULT 3 AND RELATED OFFENSES,3
Mar,115,FELONY ASSAULT,2
Mar,115,HARRASSMENT 2,3
Mar,115,SEX CRIMES,4
Mar,100,ASSAULT 3 AND RELATED OFFENSES,1
Mar,100,FELONY ASSAULT,3
Mar,100,HARRASSMENT 2,1
Mar,100,OFFENSES AGAINST THE PERSON,1
Mar,101,HARRASSMENT 2,1
Mar,101,ROBBERY,1
Mar,76,MISCELLANEOUS PENAL LAW,2
Mar,78,HARRASSMENT 2,2
Mar,78,OFF. AGNST PUB ORD SENSBLTY AND,1
Mar,84,ASSAULT 3 AND RELATED OFFENSES,2
Mar,84,DANGEROUS WEAPONS,1
Mar,84,FELONY ASSAULT,4
Mar,84,HARRASSMENT 2,7
Mar,84,OFF. AGNST PUB ORD SENSBLTY AND,2
Mar,84,OFFENSES AGAINST THE PERSON,1
Mar,88,HARRASSMENT 2,1
Mar,94,ASSAULT 3 AND RELATED OFFENSES,1
Mar,67,SEX CRIMES,1
Mar,70,HARRASSMENT 2,1
Mar,71,ASSAULT 3 AND RELATED OFFENSES,1
Mar,71,OFF. AGNST PUB ORD SENSBLTY AND,1
Mar,73,ASSAULT 3 AND RELATED OFFENSES,1
Mar,75,ASSAULT 3 AND RELATED OFFENSES,1
Mar,75,HARRASSMENT 2,2
Mar,77,ASSAULT 3 AND RELATED OFFENSES,3
Mar,77,DANGEROUS WEAPONS,1
Mar,77,DISORDERLY CONDUCT,1
Mar,77,HARRASSMENT 2,4
Mar,78,ASSAULT 3 AND RELATED OFFENSES,3
Mar,78,FELONY ASSAULT,2
Mar,78,HARRASSMENT 2,1
Mar,84,ASSAULT 3 AND RELATED OFFENSES,1
Mar,84,MISCELLANEOUS PENAL LAW,2
Mar,88,HARRASSMENT 2,1
Mar,88,MISCELLANEOUS PENAL LAW,1
Mar,69,OFF. AGNST PUB ORD SENSBLTY AND,1
Mar,73,ASSAULT 3 AND RELATED OFFENSES,2
Mar,73,DISORDERLY CONDUCT,1
Mar,73,FELONY ASSAULT,1
Mar,73,OFF. AGNST PUB ORD SENSBLTY AND,1
Mar,73,OFFENSES AGAINST THE PERSON,1
Mar,75,ASSAULT 3 AND RELATED OFFENSES,2
Mar,81,ASSAULT 3 AND RELATED OFFENSES,1
Mar,81,FELONY ASSAULT,2
Mar,81,HARRASSMENT 2,2
Mar,83,ASSAULT 3 AND RELATED OFFENSES,2
Mar,83,HARRASSMENT 2,2
Mar,83,OFFENSES AGAINST THE PERSON,1
Mar,90,FELONY ASSAULT,2
Mar,90,HARRASSMENT 2,2
Mar,104,ROBBERY,2
Mar,60,ASSAULT 3 AND RELATED OFFENSES,2
Mar,60,HARRASSMENT 2,1
Mar,61,ASSAULT 3 AND RELATED OFFENSES,2
Mar,61,HARRASSMENT 2,2
Mar,61,ROBBERY,1
Mar,62,HARRASSMENT 2,4
Mar,66,HARRASSMENT 2,1
Mar,66,MISCELLANEOUS PENAL LAW,1
Mar,66,SEX CRIMES,1
Mar,68,ASSAULT 3 AND RELATED OFFENSES,3
Mar,70,ASSAULT 3 AND RELATED OFFENSES,1
Mar,70,FELONY ASSAULT,1
Mar,72,ASSAULT 3 AND RELATED OFFENSES,1
Mar,72,FELONY ASSAULT,1
Mar,72,HARRASSMENT 2,1
Mar,72,SEX CRIMES,1
Apr,10,ASSAULT 3 AND RELATED OFFENSES,1
Apr,10,HARRASSMENT 2,1
Apr,14,ASSAULT 3 AND RELATED OFFENSES,4
Apr,14,DANGEROUS WEAPONS,1
Apr,14,FELONY ASSAULT,2
Apr,14,HARRASSMENT 2,4
Apr,14,OFF. AGNST PUB ORD SENSBLTY AND,1
Apr,14,OFFENSES AGAINST THE PERSON,2
Apr,14,SEX CRIMES,1
Apr,18,ASSAULT 3 AND RELATED OFFENSES,6
Apr,18,FELONY ASSAULT,3
Apr,18,HARRASSMENT 2,6
Apr,18,OFFENSES AGAINST THE PERSON,1
Apr,19,HARRASSMENT 2,1
Apr,19,OFF. AGNST PUB ORD SENSBLTY AND,2
Apr,20,ASSAULT 3 AND RELATED OFFENSES,2
Apr,20,BURGLARY,1
Apr,20,HARRASSMENT 2,1
Apr,20,SEX CRIMES,1
Apr,1,ASSAULT 3 AND RELATED OFFENSES,12
Apr,1,HARRASSMENT 2,2
Apr,1,KIDNAPPING AND RELATED OFFENSES,1
Apr,1,ROBBERY,2
Apr,5,ASSAULT 3 AND RELATED OFFENSES,1
Apr,5,HARRASSMENT 2,2
Apr,5,MISCELLANEOUS PENAL LAW,1
Apr,5,ROBBERY,1
Apr,5,SEX CRIMES,2
Apr,6,ASSAULT 3 AND RELATED OFFENSES,7
Apr,6,HARRASSMENT 2,2
Apr,6,ROBBERY,1
Apr,10,ASSAULT 3 AND RELATED OFFENSES,2
Apr,13,ASSAULT 3 AND RELATED OFFENSES,1
Apr,14,ASSAULT 3 AND RELATED OFFENSES,5
Apr,14,FELONY ASSAULT,3
Apr,14,HARRASSMENT 2,2
Apr,14,OFF. AGNST PUB ORD SENSBLTY AND,2
Apr,14,SEX CRIMES,2
Apr,24,ASSAULT 3 AND RELATED OFFENSES,1
Apr,24,HARRASSMENT 2,4
Apr,26,ASSAULT 3 AND RELATED OFFENSES,4
Apr,26,HARRASSMENT 2,2
Apr,26,SEX CRIMES,2
Apr,28,ASSAULT 3 AND RELATED OFFENSES,3
Apr,30,ASSAULT 3 AND RELATED OFFENSES,1
Apr,30,HARRASSMENT 2,1
Apr,30,SEX CRIMES,1
Apr,32,ASSAULT 3 AND RELATED OFFENSES,1
Apr,32,HARRASSMENT 2,3
Apr,33,ASSAULT 3 AND RELATED OFFENSES,1
Apr,33,OFF. AGNST PUB ORD SENSBLTY AND,1
Apr,34,ASSAULT 3 AND RELATED OFFENSES,2
Apr,34,HARRASSMENT 2,1
Apr,34,OFF. AGNST PUB ORD SENSBLTY AND,1
Apr,34,ROBBERY,1
Apr,34,SEX CRIMES,1
Apr,50,ASSAULT 3 AND RELATED OFFENSES,1
Apr,50,HARRASSMENT 2,1
Apr,5,ASSAULT 3 AND RELATED OFFENSES,2
Apr,5,HARRASSMENT 2,1
Apr,5,ROBBERY,1
Apr,7,ASSAULT 3 AND RELATED OFFENSES,2
Apr,9,ASSAULT 3 AND RELATED OFFENSES,1
Apr,9,HARRASSMENT 2,1
Apr,9,SEX CRIMES,2
Apr,13,ASSAULT 3 AND RELATED OFFENSES,10
Apr,13,FELONY ASSAULT,1
Apr,13,HARRASSMENT 2,3
Apr,13,SEX CRIMES,3
Apr,14,ASSAULT 3 AND RELATED OFFENSES,3
Apr,14,HARRASSMENT 2,4
Apr,14,ROBBERY,1
Apr,17,ASSAULT 3 AND RELATED OFFENSES,3
Apr,17,FELONY ASSAULT,2
Apr,17,HARRASSMENT 2,2
Apr,17,SEX CRIMES,2
Apr,19,ASSAULT 3 AND RELATED OFFENSES,5
Apr,19,HARRASSMENT 2,2
Apr,19,OFFENSES AGAINST THE PERSON,1
Apr,19,SEX CRIMES,2
Apr,25,ASSAULT 3 AND RELATED OFFENSES,1
Apr,25,HARRASSMENT 2,2
Apr,40,ASSAULT 3 AND RELATED OFFENSES,4
Apr,40,HARRASSMENT 2,1
Apr,44,ASSAULT 3 AND RELATED OFFENSES,3
Apr,44,FELONY ASSAULT,2
Apr,44,HARRASSMENT 2,7
Apr,44,SEX CRIMES,1
Apr,46,ASSAULT 3 AND RELATED OFFENSES,2
Apr,46,MISCELLANEOUS PENAL LAW,1
Apr,46,ROBBERY,2
Apr,52,ASSAULT 3 AND RELATED OFFENSES,1
Apr,52,ROBBERY,2
Apr,40,ASSAULT 3 AND RELATED OFFENSES,5
Apr,40,FELONY ASSAULT,1
Apr,40,HARRASSMENT 2,3
Apr,40,OFF. AGNST PUB ORD SENSBLTY AND,1
Apr,40,OFFENSES AGAINST THE PERSON,1
Apr,41,ASSAULT 3 AND RELATED OFFENSES,3
Apr,41,OFFENSES AGAINST THE PERSON,4
Apr,41,SEX CRIMES,1
Apr,42,FELONY ASSAULT,1
Apr,42,MISCELLANEOUS PENAL LAW,1
Apr,43,ASSAULT 3 AND RELATED OFFENSES,1
Apr,43,FELONY ASSAULT,1
Apr,45,ASSAULT 3 AND RELATED OFFENSES,1
Apr,45,ROBBERY,1
Apr,45,SEX CRIMES,1
Apr,47,ASSAULT 3 AND RELATED OFFENSES,1
Apr,47,OFF. AGNST PUB ORD SENSBLTY AND,1
Apr,47,ROBBERY,2
Apr,49,ASSAULT 3 AND RELATED OFFENSES,1
Apr,49,FELONY ASSAULT,1
Apr,49,HARRASSMENT 2,1
Apr,49,ROBBERY,1
Apr,49,SEX CRIMES,2
Apr,52,ASSAULT 3 AND RELATED OFFENSES,1
Apr,52,SEX CRIMES,1
Apr,103,ASSAULT 3 AND RELATED OFFENSES,3
Apr,103,HARRASSMENT 2,1
Apr,103,ROBBERY,1
Apr,107,ASSAULT 3 AND RELATED OFFENSES,2
Apr,107,FELONY ASSAULT,2
Apr,107,HARRASSMENT 2,1
Apr,107,OFFENSES AGAINST THE PERSON,1
Apr,107,ROBBERY,1
Apr,107,SEX CRIMES,1
Apr,108,ASSAULT 3 AND RELATED OFFENSES,5
Apr,108,HARRASSMENT 2,3
Apr,108,OFF. AGNST PUB ORD SENSBLTY AND,2
Apr,108,ROBBERY,1
Apr,109,HARRASSMENT 2,1
Apr,110,ASSAULT 3 AND RELATED OFFENSES,5
Apr,110,HARRASSMENT 2,2
Apr,110,OFFENSES AGAINST THE PERSON,1
Apr,110,SEX CRIMES,1
Apr,112,ASSAULT 3 AND RELATED OFFENSES,2
Apr,112,SEX CRIMES,1
Apr,114,ASSAULT 3 AND RELATED OFFENSES,3
Apr,114,FELONY ASSAULT,1
Apr,114,MISCELLANEOUS PENAL LAW,1
Apr,114,ROBBERY,1
Apr,115,ASSAULT 3 AND RELATED OFFENSES,6
Apr,115,FELONY ASSAULT,1
Apr,115,HARRASSMENT 2,1
Apr,115,SEX CRIMES,4
Apr,106,ASSAULT 3 AND RELATED OFFENSES,1
Apr,72,HARRASSMENT 2,2
Apr,78,HARRASSMENT 2,3
Apr,79,ASSAULT 3 AND RELATED OFFENSES,2
Apr,79,HARRASSMENT 2,1
Apr,79,OFFENSES AGAINST THE PERSON,2
Apr,79,ROBBERY,1
Apr,84,ASSAULT 3 AND RELATED OFFENSES,5
Apr,84,HARRASSMENT 2,5
Apr,84,OFF. AGNST PUB ORD SENSBLTY AND,2
Apr,88,ASSAULT 3 AND RELATED OFFENSES,2
Apr,90,ASSAULT 3 AND RELATED OFFENSES,1
Apr,67,HARRASSMENT 2,1
Apr,70,ASSAULT 3 AND RELATED OFFENSES,1
Apr,70,HARRASSMENT 2,2
Apr,71,OFF. AGNST PUB ORD SENSBLTY AND,2
Apr,71,OFFENSES AGAINST THE PERSON,1
Apr,72,ASSAULT 3 AND RELATED OFFENSES,1
Apr,72,HARRASSMENT 2,1
Apr,73,ASSAULT 3 AND RELATED OFFENSES,1
Apr,73,DISORDERLY CONDUCT,1
Apr,75,ASSAULT 3 AND RELATED OFFENSES,1
Apr,77,ASSAULT 3 AND RELATED OFFENSES,2
Apr,77,HARRASSMENT 2,1
Apr,78,ASSAULT 3 AND RELATED OFFENSES,1
Apr,78,HARRASSMENT 2,1
Apr,78,OFF. AGNST PUB ORD SENSBLTY AND,1
Apr,78,SEX CRIMES,1
Apr,84,ASSAULT 3 AND RELATED OFFENSES,1
Apr,84,DISORDERLY CONDUCT,1
Apr,84,HARRASSMENT 2,3
Apr,88,HARRASSMENT 2,3
Apr,73,ASSAULT 3 AND RELATED OFFENSES,5
Apr,73,DANGEROUS WEAPONS,1
Apr,73,FELONY ASSAULT,2
Apr,73,OFFENSES AGAINST THE PERSON,1
Apr,73,SEX CRIMES,2
Apr,75,ASSAULT 3 AND RELATED OFFENSES,2
Apr,75,FELONY ASSAULT,1
Apr,75,HARRASSMENT 2,1
Apr,75,OFFENSES AGAINST THE PERSON,1
Apr,75,ROBBERY,1
Apr,81,ASSAULT 3 AND RELATED OFFENSES,1
Apr,81,HARRASSMENT 2,1
Apr,83,ASSAULT 3 AND RELATED OFFENSES,1
Apr,83,FELONY ASSAULT,1
Apr,83,OFFENSES AGAINST THE PERSON,1
Apr,90,ASSAULT 3 AND RELATED OFFENSES,3
Apr,90,HARRASSMENT 2,1
Apr,90,OFFENSES AGAINST THE PERSON,1
Apr,90,ROBBERY,1
Apr,94,HARRASSMENT 2,1
Apr,94,OFF. AGNST PUB ORD SENSBLTY AND,1
Apr,104,ASSAULT 3 AND RELATED OFFENSES,2
Apr,60,OFF. AGNST PUB ORD SENSBLTY AND,1
Apr,61,ASSAULT 3 AND RELATED OFFENSES,1
Apr,61,HARRASSMENT 2,1
Apr,62,ASSAULT 3 AND RELATED OFFENSES,1
Apr,66,ASSAULT 3 AND RELATED OFFENSES,1
Apr,66,HARRASSMENT 2,1
Apr,72,ASSAULT 3 AND RELATED OFFENSES,4
May,10,HARRASSMENT 2,1
May,14,ASSAULT 3 AND RELATED OFFENSES,6
May,14,FELONY ASSAULT,1
May,14,HARRASSMENT 2,2
May,14,OFF. AGNST PUB ORD SENSBLTY AND,1
May,14,ROBBERY,2
May,14,SEX CRIMES,3
May,18,ASSAULT 3 AND RELATED OFFENSES,6
May,18,BURGLARY,1
May,18,FELONY ASSAULT,4
May,18,HARRASSMENT 2,7
May,18,MISCELLANEOUS PENAL LAW,1
May,18,OFF. AGNST PUB ORD SENSBLTY AND,2
May,18,OFFENSES AGAINST THE PERSON,1
May,18,ROBBERY,3
May,18,SEX CRIMES,1
May,19,ASSAULT 3 AND RELATED OFFENSES,1
May,20,ASSAULT 3 AND RELATED OFFENSES,1
May,1,ASSAULT 3 AND RELATED OFFENSES,5
May,1,FELONY ASSAULT,4
May,1,HARRASSMENT 2,3
May,1,OFF. AGNST PUB ORD SENSBLTY AND,3
May,1,OFFENSES AGAINST THE PERSON,1
May,1,ROBBERY,2
May,1,SEX CRIMES,1
May,5,ASSAULT 3 AND RELATED OFFENSES,3
May,5,FELONY ASSAULT,1
May,5,HARRASSMENT 2,4
May,5,MISCELLANEOUS PENAL LAW,1
May,5,ROBBERY,1
May,6,ASSAULT 3 AND RELATED OFFENSES,3
May,6,FELONY ASSAULT,2
May,6,HARRASSMENT 2,3
May,6,MISCELLANEOUS PENAL LAW,1
May,6,OFF. AGNST PUB ORD SENSBLTY AND,1
May,6,SEX CRIMES,1
May,10,ASSAULT 3 AND RELATED OFFENSES,2
May,10,FELONY ASSAULT,2
May,10,HARRASSMENT 2,1
May,10,OFF. AGNST PUB ORD SENSBLTY AND,1
May,10,OFFENSES AGAINST THE PERSON,1
May,13,ASSAULT 3 AND RELATED OFFENSES,1
May,13,HARRASSMENT 2,3
May,14,ASSAULT 3 AND RELATED OFFENSES,4
May,14,HARRASSMENT 2,1
May,24,ASSAULT 3 AND RELATED OFFENSES,4
May,24,DANGEROUS WEAPONS,1
May,24,HARRASSMENT 2,2
May,24,SEX CRIMES,1
May,26,ASSAULT 3 AND RELATED OFFENSES,5
May,26,HARRASSMENT 2,4
May,26,ROBBERY,1
May,28,ASSAULT 3 AND RELATED OFFENSES,3
May,28,HARRASSMENT 2,2
May,28,OFFENSES AGAINST THE PERSON,1
May,30,ASSAULT 3 AND RELATED OFFENSES,3
May,30,DISORDERLY CONDUCT,1
May,30,HARRASSMENT 2,4
May,32,FELONY ASSAULT,1
May,33,ASSAULT 3 AND RELATED OFFENSES,1
May,33,ROBBERY,1
May,34,ASSAULT 3 AND RELATED OFFENSES,2
May,34,OFF. AGNST PUB ORD SENSBLTY AND,1
May,34,ROBBERY,1
May,50,ASSAULT 3 AND RELATED OFFENSES,1
May,50,HARRASSMENT 2,2
May,50,OFF. AGNST PUB ORD SENSBLTY AND,1
May,5,ASSAULT 3 AND RELATED OFFENSES,4
May,5,HARRASSMENT 2,2
May,6,ASSAULT 3 AND RELATED OFFENSES,1
May,7,ASSAULT 3 AND RELATED OFFENSES,3
May,7,HARRASSMENT 2,5
May,7,OFF. AGNST PUB ORD SENSBLTY AND,1
May,7,ROBBERY,1
May,9,ASSAULT 3 AND RELATED OFFENSES,2
May,9,FELONY ASSAULT,1
May,9,HARRASSMENT 2,1
May,9,MISCELLANEOUS PENAL LAW,1
May,9,OFF. AGNST PUB ORD SENSBLTY AND,1
May,9,SEX CRIMES,1
May,13,ASSAULT 3 AND RELATED OFFENSES,11
May,13,DANGEROUS WEAPONS,1
May,13,FELONY ASSAULT,1
May,13,HARRASSMENT 2,2
May,13,OFFENSES AGAINST THE PERSON,1
May,13,ROBBERY,2
May,13,SEX CRIMES,1
May,14,ASSAULT 3 AND RELATED OFFENSES,6
May,14,FELONY ASSAULT,2
May,14,HARRASSMENT 2,4
May,14,SEX CRIMES,1
May,17,ASSAULT 3 AND RELATED OFFENSES,6
May,17,HARRASSMENT 2,1
May,17,SEX CRIMES,2
May,19,ASSAULT 3 AND RELATED OFFENSES,3
May,19,HARRASSMENT 2,2
May,19,OFF. AGNST PUB ORD SENSBLTY AND,1
May,19,SEX CRIMES,1
May,23,HARRASSMENT 2,1
May,25,ASSAULT 3 AND RELATED OFFENSES,1
May,25,HARRASSMENT 2,3
May,25,OFFENSES AGAINST THE PERSON,1
May,25,SEX CRIMES,2
May,40,ASSAULT 3 AND RELATED OFFENSES,4
May,40,SEX CRIMES,3
May,44,ASSAULT 3 AND RELATED OFFENSES,3
May,44,FELONY ASSAULT,1
May,44,HARRASSMENT 2,2
May,44,OFF. AGNST PUB ORD SENSBLTY AND,1
May,46,ASSAULT 3 AND RELATED OFFENSES,1
May,46,HARRASSMENT 2,1
May,52,OFF. AGNST PUB ORD SENSBLTY AND,1
May,40,ASSAULT 3 AND RELATED OFFENSES,2
May,40,DISORDERLY CONDUCT,1
May,40,OFF. AGNST PUB ORD SENSBLTY AND,1
May,40,SEX CRIMES,1
May,41,MISCELLANEOUS PENAL LAW,1
May,42,FELONY ASSAULT,1
May,42,HARRASSMENT 2,1
May,42,SEX CRIMES,1
May,43,SEX CRIMES,1
May,47,ROBBERY,1
May,47,SEX CRIMES,1
May,48,ROBBERY,1
May,52,DISORDERLY CONDUCT,1
May,52,SEX CRIMES,1
May,102,ASSAULT 3 AND RELATED OFFENSES,1
May,103,ASSAULT 3 AND RELATED OFFENSES,2
May,103,HARRASSMENT 2,1
May,103,ROBBERY,1
May,107,ASSAULT 3 AND RELATED OFFENSES,4
May,107,HARRASSMENT 2,1
May,107,OFFENSES AGAINST THE PERSON,1
May,108,ASSAULT 3 AND RELATED OFFENSES,4
May,108,FELONY ASSAULT,2
May,108,HARRASSMENT 2,4
May,108,OFF. AGNST PUB ORD SENSBLTY AND,1
May,108,ROBBERY,4
May,108,SEX CRIMES,2
May,109,ASSAULT 3 AND RELATED OFFENSES,1
May,109,OFFENSES AGAINST THE PERSON,2
May,110,FELONY ASSAULT,1
May,110,HARRASSMENT 2,1
May,110,OFF. AGNST PUB ORD SENSBLTY AND,1
May,110,OFFENSES AGAINST THE PERSON,6
May,110,ROBBERY,1
May,110,SEX CRIMES,1
May,112,ASSAULT 3 AND RELATED OFFENSES,3
May,112,ROBBERY,1
May,114,ASSAULT 3 AND RELATED OFFENSES,1
May,114,ROBBERY,1
May,115,ASSAULT 3 AND RELATED OFFENSES,5
May,115,HARRASSMENT 2,2
May,115,OFFENSES AGAINST THE PERSON,1
May,115,ROBBERY,2
May,115,SEX CRIMES,2
May,106,ASSAULT 3 AND RELATED OFFENSES,1
May,106,FELONY ASSAULT,1
May,106,ROBBERY,2
May,72,ASSAULT 3 AND RELATED OFFENSES,1
May,72,HARRASSMENT 2,1
May,76,ASSAULT 3 AND RELATED OFFENSES,2
May,76,FELONY ASSAULT,1
May,76,HARRASSMENT 2,1
May,76,OFFENSES AGAINST THE PERSON,1
May,78,ROBBERY,1
May,79,ROBBERY,1
May,84,ASSAULT 3 AND RELATED OFFENSES,1
May,84,HARRASSMENT 2,8
May,88,ASSAULT 3 AND RELATED OFFENSES,1
May,88,HARRASSMENT 2,1
May,90,ROBBERY,1
May,94,HARRASSMENT 2,1
May,70,ASSAULT 3 AND RELATED OFFENSES,2
May,71,ASSAULT 3 AND RELATED OFFENSES,1
May,71,ROBBERY,1
May,72,HARRASSMENT 2,1
May,73,ASSAULT 3 AND RELATED OFFENSES,1
May,73,DISORDERLY CONDUCT,1
May,73,FELONY ASSAULT,1
May,75,ROBBERY,1
May,77,DISORDERLY CONDUCT,1
May,77,HARRASSMENT 2,2
May,77,OFF. AGNST PUB ORD SENSBLTY AND,1
May,78,ASSAULT 3 AND RELATED OFFENSES,1
May,78,HARRASSMENT 2,3
May,78,SEX CRIMES,1
May,84,ASSAULT 3 AND RELATED OFFENSES,3
May,84,MISCELLANEOUS PENAL LAW,1
May,69,ASSAULT 3 AND RELATED OFFENSES,1
May,73,ASSAULT 3 AND RELATED OFFENSES,3
May,73,DANGEROUS WEAPONS,1
May,73,DISORDERLY CONDUCT,1
May,73,FELONY ASSAULT,3
May,73,MISCELLANEOUS PENAL LAW,1
May,73,OFFENSES AGAINST THE PERSON,3
May,73,SEX CRIMES,1
May,75,ASSAULT 3 AND RELATED OFFENSES,4
May,75,HARRASSMENT 2,2
May,75,ROBBERY,1
May,79,HARRASSMENT 2,2
May,81,ASSAULT 3 AND RELATED OFFENSES,2
May,81,FELONY ASSAULT,2
May,81,HARRASSMENT 2,1
May,83,ASSAULT 3 AND RELATED OFFENSES,1
May,83,FELONY ASSAULT,1
May,83,MISCELLANEOUS PENAL LAW,1
May,83,ROBBERY,1
